PracticeCode,Sex,AgeGroup,Count
71326,All,Ages65to74,849.0
71364,Male,Ages65to74,224.0
71364,Female,Ages65to74,241.0
71364,All,Ages65to74,465.0
71379,Male,Ages65to74,91.0
71379,Female,Ages65to74,94.0
71379,All,Ages65to74,185.0
71398,Male,Ages65to74,205.0
71398,Female,Ages65to74,202.0
71398,All,Ages65to74,407.0
71401,Male,Ages65to74,147.0
71401,Female,Ages65to74,155.0
71401,All,Ages65to74,302.0
71420,Male,Ages65to74,142.0
71420,Female,Ages65to74,154.0
71420,All,Ages65to74,296.0
71434,Male,Ages65to74,440.0
71434,Female,Ages65to74,484.0
71434,All,Ages65to74,924.0
71449,Male,Ages65to74,357.0
71449,Female,Ages65to74,407.0
71449,All,Ages65to74,764.0
76000,Male,Ages65to74,357.0
76000,Female,Ages65to74,394.0
76000,All,Ages65to74,751.0
76029,Male,Ages65to74,365.0
76029,Female,Ages65to74,399.0
76029,All,Ages65to74,764.0
76033,Male,Ages65to74,914.0
76033,Female,Ages65to74,1007.0
76033,All,Ages65to74,1921.0
76052,Male,Ages65to74,620.0
76052,Female,Ages65to74,720.0
76052,All,Ages65to74,1340.0
76071,Male,Ages65to74,353.0
76071,Female,Ages65to74,383.0
76071,All,Ages65to74,736.0
76086,Male,Ages65to74,275.0
76086,Female,Ages65to74,314.0
76086,All,Ages65to74,589.0
76103,Male,Ages65to74,330.0
76103,Female,Ages65to74,354.0
76103,All,Ages65to74,684.0
76122,Male,Ages65to74,442.0
76122,Female,Ages65to74,490.0
76122,All,Ages65to74,932.0
76137,Male,Ages65to74,583.0
76137,Female,Ages65to74,670.0
76137,All,Ages65to74,1253.0
76141,Male,Ages65to74,462.0
76141,Female,Ages65to74,570.0
76141,All,Ages65to74,1032.0
76161,Male,Ages65to74,262.0
76161,Female,Ages65to74,260.0
76161,All,Ages65to74,522.0
76180,Male,Ages65to74,264.0
76180,Female,Ages65to74,275.0
76180,All,Ages65to74,539.0
76194,Male,Ages65to74,217.0
76194,Female,Ages65to74,213.0
76194,All,Ages65to74,430.0
76211,Male,Ages65to74,231.0
76211,Female,Ages65to74,265.0
76211,All,Ages65to74,496.0
76226,Male,Ages65to74,687.0
76226,Female,Ages65to74,766.0
76226,All,Ages65to74,1453.0
77036,Male,Ages65to74,277.0
77036,Female,Ages65to74,330.0
77036,All,Ages65to74,607.0
77055,Male,Ages65to74,438.0
77055,Female,Ages65to74,481.0
77055,All,Ages65to74,919.0
77074,Male,Ages65to74,253.0
77074,Female,Ages65to74,299.0
77074,All,Ages65to74,552.0
77093,Male,Ages65to74,354.0
77093,Female,Ages65to74,396.0
77093,All,Ages65to74,750.0
77106,Male,Ages65to74,998.0
77106,Female,Ages65to74,1070.0
77106,All,Ages65to74,2068.0
77111,Male,Ages65to74,691.0
77111,Female,Ages65to74,791.0
77111,All,Ages65to74,1482.0
77125,Male,Ages65to74,342.0
77125,Female,Ages65to74,342.0
77125,All,Ages65to74,684.0
77159,Male,Ages65to74,420.0
77159,Female,Ages65to74,435.0
77159,All,Ages65to74,855.0
77197,Male,Ages65to74,534.0
77197,Female,Ages65to74,591.0
77197,All,Ages65to74,1125.0
77271,Male,Ages65to74,455.0
77271,Female,Ages65to74,534.0
77271,All,Ages65to74,989.0
77286,Male,Ages65to74,327.0
77286,Female,Ages65to74,349.0
77286,All,Ages65to74,676.0
78010,Male,Ages65to74,446.0
78010,Female,Ages65to74,520.0
78010,All,Ages65to74,966.0
78024,Male,Ages65to74,730.0
78024,Female,Ages65to74,718.0
78024,All,Ages65to74,1448.0
78062,Male,Ages65to74,291.0
78062,Female,Ages65to74,329.0
78062,All,Ages65to74,620.0
78077,Male,Ages65to74,362.0
78077,Female,Ages65to74,403.0
78077,All,Ages65to74,765.0
78113,Male,Ages65to74,311.0
78113,Female,Ages65to74,355.0
78113,All,Ages65to74,666.0
78128,Male,Ages65to74,374.0
78128,Female,Ages65to74,386.0
78128,All,Ages65to74,760.0
78132,Male,Ages65to74,356.0
78132,Female,Ages65to74,390.0
78132,All,Ages65to74,746.0
78147,Male,Ages65to74,540.0
78147,Female,Ages65to74,524.0
78147,All,Ages65to74,1064.0
78166,Male,Ages65to74,912.0
78166,Female,Ages65to74,1009.0
78166,All,Ages65to74,1921.0
78171,Male,Ages65to74,604.0
78171,Female,Ages65to74,695.0
78171,All,Ages65to74,1299.0
78190,Male,Ages65to74,573.0
78190,Female,Ages65to74,633.0
78190,All,Ages65to74,1206.0
78241,Male,Ages65to74,749.0
78241,Female,Ages65to74,812.0
78241,All,Ages65to74,1561.0
78255,Male,Ages65to74,472.0
78255,Female,Ages65to74,571.0
78255,All,Ages65to74,1043.0
78260,Male,Ages65to74,561.0
78260,Female,Ages65to74,621.0
78260,All,Ages65to74,1182.0
78306,Male,Ages65to74,433.0
78306,Female,Ages65to74,441.0
78306,All,Ages65to74,874.0
78311,Male,Ages65to74,333.0
78311,Female,Ages65to74,372.0
78311,All,Ages65to74,705.0
78330,Male,Ages65to74,320.0
78330,Female,Ages65to74,387.0
78330,All,Ages65to74,707.0
78359,Male,Ages65to74,417.0
78359,Female,Ages65to74,446.0
78359,All,Ages65to74,863.0
78397,Male,Ages65to74,481.0
78397,Female,Ages65to74,520.0
78397,All,Ages65to74,1001.0
78414,Male,Ages65to74,418.0
78414,Female,Ages65to74,437.0
78414,All,Ages65to74,855.0
78429,Male,Ages65to74,263.0
78429,Female,Ages65to74,290.0
78429,All,Ages65to74,553.0
80005,Male,Ages65to74,571.0
80005,Female,Ages65to74,617.0
80005,All,Ages65to74,1188.0
80010,Male,Ages65to74,251.0
80010,Female,Ages65to74,305.0
80010,All,Ages65to74,556.0
80058,Male,Ages65to74,518.0
80058,Female,Ages65to74,530.0
80058,All,Ages65to74,1048.0
80062,Male,Ages65to74,369.0
80062,Female,Ages65to74,379.0
80062,All,Ages65to74,748.0
80077,Male,Ages65to74,108.0
80077,Female,Ages65to74,139.0
80077,All,Ages65to74,247.0
80081,Male,Ages65to74,530.0
80081,Female,Ages65to74,634.0
80081,All,Ages65to74,1164.0
80096,Male,Ages65to74,599.0
80096,Female,Ages65to74,693.0
80096,All,Ages65to74,1292.0
80109,Male,Ages65to74,533.0
80109,Female,Ages65to74,554.0
80109,All,Ages65to74,1087.0
80113,Male,Ages65to74,498.0
80113,Female,Ages65to74,561.0
80113,All,Ages65to74,1059.0
80132,Male,Ages65to74,128.0
80132,Female,Ages65to74,139.0
80132,All,Ages65to74,267.0
80147,Male,Ages65to74,368.0
80147,Female,Ages65to74,375.0
80147,All,Ages65to74,743.0
80166,Male,Ages65to74,260.0
80166,Female,Ages65to74,260.0
80166,All,Ages65to74,520.0
80171,Male,Ages65to74,877.0
80171,Female,Ages65to74,891.0
80171,All,Ages65to74,1768.0
80185,Male,Ages65to74,109.0
80185,Female,Ages65to74,94.0
80185,All,Ages65to74,203.0
80202,Male,Ages65to74,220.0
80202,Female,Ages65to74,203.0
80202,All,Ages65to74,423.0
80217,Male,Ages65to74,338.0
80217,Female,Ages65to74,381.0
80217,All,Ages65to74,719.0
80255,Male,Ages65to74,356.0
80255,Female,Ages65to74,367.0
80255,All,Ages65to74,723.0
80274,Male,Ages65to74,275.0
80274,Female,Ages65to74,331.0
80274,All,Ages65to74,606.0
80289,Male,Ages65to74,251.0
80289,Female,Ages65to74,287.0
80289,All,Ages65to74,538.0
80306,Male,Ages65to74,432.0
80306,Female,Ages65to74,530.0
80306,All,Ages65to74,962.0
80330,Male,Ages65to74,338.0
80330,Female,Ages65to74,356.0
80330,All,Ages65to74,694.0
80344,Male,Ages65to74,787.0
80344,Female,Ages65to74,833.0
80344,All,Ages65to74,1620.0
80363,Male,Ages65to74,433.0
80363,Female,Ages65to74,449.0
80363,All,Ages65to74,882.0
80378,Male,Ages65to74,945.0
80378,Female,Ages65to74,1058.0
80378,All,Ages65to74,2003.0
80397,Male,Ages65to74,549.0
80397,Female,Ages65to74,603.0
80397,All,Ages65to74,1152.0
80400,Male,Ages65to74,690.0
80400,Female,Ages65to74,808.0
80400,All,Ages65to74,1498.0
80414,Male,Ages65to74,371.0
80414,Female,Ages65to74,396.0
80414,All,Ages65to74,767.0
80467,Male,Ages65to74,260.0
80467,Female,Ages65to74,255.0
80467,All,Ages65to74,515.0
80491,Male,Ages65to74,249.0
80491,Female,Ages65to74,295.0
80491,All,Ages65to74,544.0
80518,Male,Ages65to74,256.0
80518,Female,Ages65to74,261.0
80518,All,Ages65to74,517.0
80522,Male,Ages65to74,310.0
80522,Female,Ages65to74,258.0
80522,All,Ages65to74,568.0
80537,Male,Ages65to74,696.0
80537,Female,Ages65to74,782.0
80537,All,Ages65to74,1478.0
80541,Male,Ages65to74,508.0
80541,Female,Ages65to74,534.0
80541,All,Ages65to74,1042.0
80556,Male,Ages65to74,540.0
80556,Female,Ages65to74,639.0
80556,All,Ages65to74,1179.0
80561,Male,Ages65to74,374.0
80561,Female,Ages65to74,398.0
80561,All,Ages65to74,772.0
80594,Male,Ages65to74,613.0
80594,Female,Ages65to74,642.0
80594,All,Ages65to74,1255.0
80607,Male,Ages65to74,717.0
80607,Female,Ages65to74,929.0
80607,All,Ages65to74,1646.0
80611,Male,Ages65to74,522.0
80611,Female,Ages65to74,525.0
80611,All,Ages65to74,1047.0
80679,Male,Ages65to74,117.0
80679,Female,Ages65to74,123.0
80679,All,Ages65to74,240.0
80698,Male,Ages65to74,550.0
80698,Female,Ages65to74,592.0
80698,All,Ages65to74,1142.0
80701,Male,Ages65to74,255.0
80701,Female,Ages65to74,276.0
80701,All,Ages65to74,531.0
80720,Male,Ages65to74,526.0
80720,Female,Ages65to74,482.0
80720,All,Ages65to74,1008.0
80749,Male,Ages65to74,604.0
80749,Female,Ages65to74,554.0
80749,All,Ages65to74,1158.0
80753,Male,Ages65to74,756.0
80753,Female,Ages65to74,797.0
80753,All,Ages65to74,1553.0
80768,Male,Ages65to74,169.0
80768,Female,Ages65to74,255.0
80768,All,Ages65to74,424.0
80772,Male,Ages65to74,185.0
80772,Female,Ages65to74,166.0
80772,All,Ages65to74,351.0
80787,Male,Ages65to74,464.0
80787,Female,Ages65to74,472.0
80787,All,Ages65to74,936.0
80842,Male,Ages65to74,347.0
80842,Female,Ages65to74,360.0
80842,All,Ages65to74,707.0
80857,Male,Ages65to74,1089.0
80857,Female,Ages65to74,1202.0
80857,All,Ages65to74,2291.0
80861,Male,Ages65to74,
80861,Female,Ages65to74,
80861,All,Ages65to74,
80908,Male,Ages65to74,553.0
80908,Female,Ages65to74,590.0
80908,All,Ages65to74,1143.0
80927,Male,Ages65to74,397.0
80927,Female,Ages65to74,440.0
80927,All,Ages65to74,837.0
81012,Male,Ages65to74,760.0
81012,Female,Ages65to74,779.0
81012,All,Ages65to74,1539.0
81099,Male,Ages65to74,363.0
81099,Female,Ages65to74,420.0
81099,All,Ages65to74,783.0
84006,Male,Ages65to74,61.0
84006,Female,Ages65to74,60.0
84006,All,Ages65to74,121.0
84030,Male,Ages65to74,372.0
84030,Female,Ages65to74,406.0
84030,All,Ages65to74,778.0
84063,Male,Ages65to74,70.0
84063,Female,Ages65to74,62.0
84063,All,Ages65to74,132.0
84097,Male,Ages65to74,18.0
84097,Female,Ages65to74,18.0
84097,All,Ages65to74,36.0
84129,Male,Ages65to74,13.0
84129,Female,Ages65to74,12.0
84129,All,Ages65to74,25.0
84191,Male,Ages65to74,383.0
84191,Female,Ages65to74,375.0
84191,All,Ages65to74,758.0
84237,Male,Ages65to74,337.0
84237,Female,Ages65to74,344.0
84237,All,Ages65to74,681.0
84241,Male,Ages65to74,286.0
84241,Female,Ages65to74,310.0
84241,All,Ages65to74,596.0
84256,Male,Ages65to74,213.0
84256,Female,Ages65to74,237.0
84256,All,Ages65to74,450.0
84275,Male,Ages65to74,117.0
84275,Female,Ages65to74,125.0
84275,All,Ages65to74,242.0
84307,Male,Ages65to74,74.0
84307,Female,Ages65to74,74.0
84307,All,Ages65to74,148.0
84364,Male,Ages65to74,230.0
84364,Female,Ages65to74,237.0
84364,All,Ages65to74,467.0
84383,Male,Ages65to74,15.0
84383,Female,Ages65to74,23.0
84383,All,Ages65to74,38.0
84415,Male,Ages65to74,446.0
84415,Female,Ages65to74,434.0
84415,All,Ages65to74,880.0
84449,Male,Ages65to74,43.0
84449,Female,Ages65to74,34.0
84449,All,Ages65to74,77.0
84538,Male,Ages65to74,257.0
84538,Female,Ages65to74,250.0
84538,All,Ages65to74,507.0
84581,Male,Ages65to74,575.0
84581,Female,Ages65to74,599.0
84581,All,Ages65to74,1174.0
84646,Male,Ages65to74,550.0
84646,Female,Ages65to74,582.0
84646,All,Ages65to74,1132.0
84684,Male,Ages65to74,95.0
84684,Female,Ages65to74,92.0
84684,All,Ages65to74,187.0
84716,Male,Ages65to74,152.0
84716,Female,Ages65to74,155.0
84716,All,Ages65to74,307.0
84740,Male,Ages65to74,136.0
84740,Female,Ages65to74,123.0
84740,All,Ages65to74,259.0
84773,Male,Ages65to74,102.0
84773,Female,Ages65to74,111.0
84773,All,Ages65to74,213.0
84805,Male,Ages65to74,56.0
84805,Female,Ages65to74,66.0
84805,All,Ages65to74,122.0
84810,Male,Ages65to74,116.0
84810,Female,Ages65to74,106.0
84810,All,Ages65to74,222.0
85009,Male,Ages65to74,91.0
85009,Female,Ages65to74,77.0
85009,All,Ages65to74,168.0
85032,Male,Ages65to74,138.0
85032,Female,Ages65to74,159.0
85032,All,Ages65to74,297.0
85047,Male,Ages65to74,313.0
85047,Female,Ages65to74,349.0
85047,All,Ages65to74,662.0
85066,Male,Ages65to74,503.0
85066,Female,Ages65to74,509.0
85066,All,Ages65to74,1012.0
85071,Male,Ages65to74,226.0
85071,Female,Ages65to74,209.0
85071,All,Ages65to74,435.0
85090,Male,Ages65to74,212.0
85090,Female,Ages65to74,273.0
85090,All,Ages65to74,485.0
85117,Male,Ages65to74,142.0
85117,Female,Ages65to74,121.0
85117,All,Ages65to74,263.0
85141,Male,Ages65to74,600.0
85141,Female,Ages65to74,653.0
85141,All,Ages65to74,1253.0
85155,Male,Ages65to74,572.0
85155,Female,Ages65to74,599.0
85155,All,Ages65to74,1171.0
85193,Male,Ages65to74,214.0
85193,Female,Ages65to74,216.0
85193,All,Ages65to74,430.0
85225,Male,Ages65to74,289.0
85225,Female,Ages65to74,322.0
85225,All,Ages65to74,611.0
85230,Male,Ages65to74,419.0
85230,Female,Ages65to74,472.0
85230,All,Ages65to74,891.0
85259,Male,Ages65to74,224.0
85259,Female,Ages65to74,232.0
85259,All,Ages65to74,456.0
85403,Male,Ages65to74,521.0
85403,Female,Ages65to74,596.0
85403,All,Ages65to74,1117.0
86001,Male,Ages65to74,509.0
86001,Female,Ages65to74,574.0
86001,All,Ages65to74,1083.0
86177,Male,Ages65to74,530.0
86177,Female,Ages65to74,561.0
86177,All,Ages65to74,1091.0
86181,Male,Ages65to74,356.0
86181,Female,Ages65to74,375.0
86181,All,Ages65to74,731.0
86196,Male,Ages65to74,167.0
86196,Female,Ages65to74,188.0
86196,All,Ages65to74,355.0
86209,Male,Ages65to74,267.0
86209,Female,Ages65to74,277.0
86209,All,Ages65to74,544.0
86228,Male,Ages65to74,154.0
86228,Female,Ages65to74,167.0
86228,All,Ages65to74,321.0
86271,Male,Ages65to74,226.0
86271,Female,Ages65to74,269.0
86271,All,Ages65to74,495.0
86285,Male,Ages65to74,203.0
86285,Female,Ages65to74,264.0
86285,All,Ages65to74,467.0
86321,Male,Ages65to74,239.0
86321,Female,Ages65to74,244.0
86321,All,Ages65to74,483.0
86336,Male,Ages65to74,256.0
86336,Female,Ages65to74,252.0
86336,All,Ages65to74,508.0
86341,Male,Ages65to74,266.0
86341,Female,Ages65to74,336.0
86341,All,Ages65to74,602.0
86360,Male,Ages65to74,579.0
86360,Female,Ages65to74,615.0
86360,All,Ages65to74,1194.0
86374,Male,Ages65to74,818.0
86374,Female,Ages65to74,854.0
86374,All,Ages65to74,1672.0
87019,Male,Ages65to74,437.0
87019,Female,Ages65to74,538.0
87019,All,Ages65to74,975.0
87023,Male,Ages65to74,215.0
87023,Female,Ages65to74,249.0
87023,All,Ages65to74,464.0
87108,Male,Ages65to74,190.0
87108,Female,Ages65to74,169.0
87108,All,Ages65to74,359.0
87112,Male,Ages65to74,537.0
87112,Female,Ages65to74,605.0
87112,All,Ages65to74,1142.0
87146,Male,Ages65to74,628.0
87146,Female,Ages65to74,668.0
87146,All,Ages65to74,1296.0
87165,Male,Ages65to74,440.0
87165,Female,Ages65to74,473.0
87165,All,Ages65to74,913.0
87184,Male,Ages65to74,473.0
87184,Female,Ages65to74,568.0
87184,All,Ages65to74,1041.0
87235,Male,Ages65to74,119.0
87235,Female,Ages65to74,138.0
87235,All,Ages65to74,257.0
87292,Male,Ages65to74,312.0
87292,Female,Ages65to74,346.0
87292,All,Ages65to74,658.0
87324,Male,Ages65to74,301.0
87324,Female,Ages65to74,331.0
87324,All,Ages65to74,632.0
87339,Male,Ages65to74,281.0
87339,Female,Ages65to74,312.0
87339,All,Ages65to74,593.0
87343,Male,Ages65to74,281.0
87343,Female,Ages65to74,276.0
87343,All,Ages65to74,557.0
87358,Male,Ages65to74,407.0
87358,Female,Ages65to74,467.0
87358,All,Ages65to74,874.0
87409,Male,Ages65to74,248.0
87409,Female,Ages65to74,282.0
87409,All,Ages65to74,530.0
87432,Male,Ages65to74,332.0
87432,Female,Ages65to74,316.0
87432,All,Ages65to74,648.0
87466,Male,Ages65to74,346.0
87466,Female,Ages65to74,386.0
87466,All,Ages65to74,732.0
87471,Male,Ages65to74,352.0
87471,Female,Ages65to74,442.0
87471,All,Ages65to74,794.0
87485,Male,Ages65to74,197.0
87485,Female,Ages65to74,162.0
87485,All,Ages65to74,359.0
87490,Male,Ages65to74,415.0
87490,Female,Ages65to74,431.0
87490,All,Ages65to74,846.0
87502,Male,Ages65to74,475.0
87502,Female,Ages65to74,463.0
87502,All,Ages65to74,938.0
87517,Male,Ages65to74,92.0
87517,Female,Ages65to74,99.0
87517,All,Ages65to74,191.0
87521,Male,Ages65to74,212.0
87521,Female,Ages65to74,261.0
87521,All,Ages65to74,473.0
87541,Male,Ages65to74,337.0
87541,Female,Ages65to74,388.0
87541,All,Ages65to74,725.0
87555,Male,Ages65to74,455.0
87555,Female,Ages65to74,505.0
87555,All,Ages65to74,960.0
87560,Male,Ages65to74,261.0
87560,Female,Ages65to74,271.0
87560,All,Ages65to74,532.0
87606,Male,Ages65to74,312.0
87606,Female,Ages65to74,283.0
87606,All,Ages65to74,595.0
87625,Male,Ages65to74,541.0
87625,Female,Ages65to74,627.0
87625,All,Ages65to74,1168.0
87697,Male,Ages65to74,363.0
87697,Female,Ages65to74,438.0
87697,All,Ages65to74,801.0
87700,Male,Ages65to74,434.0
87700,Female,Ages65to74,535.0
87700,All,Ages65to74,969.0
87714,Male,Ages65to74,379.0
87714,Female,Ages65to74,410.0
87714,All,Ages65to74,789.0
87729,Male,Ages65to74,291.0
87729,Female,Ages65to74,273.0
87729,All,Ages65to74,564.0
90031,Male,Ages65to74,425.0
90031,Female,Ages65to74,445.0
90031,All,Ages65to74,870.0
90098,Male,Ages65to74,113.0
90098,Female,Ages65to74,78.0
90098,All,Ages65to74,191.0
90101,Male,Ages65to74,54.0
90101,Female,Ages65to74,45.0
90101,All,Ages65to74,99.0
90115,Male,Ages65to74,122.0
90115,Female,Ages65to74,124.0
90115,All,Ages65to74,246.0
90120,Male,Ages65to74,164.0
90120,Female,Ages65to74,160.0
90120,All,Ages65to74,324.0
90134,Male,Ages65to74,85.0
90134,Female,Ages65to74,69.0
90134,All,Ages65to74,154.0
90149,Male,Ages65to74,75.0
90149,Female,Ages65to74,93.0
90149,All,Ages65to74,168.0
90172,Male,Ages65to74,400.0
90172,Female,Ages65to74,428.0
90172,All,Ages65to74,828.0
90204,Male,Ages65to74,456.0
90204,Female,Ages65to74,403.0
90204,All,Ages65to74,859.0
10002,Male,Ages75to84,327.0
10002,Female,Ages75to84,352.0
10002,All,Ages75to84,679.0
10017,Male,Ages75to84,322.0
10017,Female,Ages75to84,348.0
10017,All,Ages75to84,670.0
10036,Male,Ages75to84,229.0
10036,Female,Ages75to84,256.0
10036,All,Ages75to84,485.0
10106,Male,Ages75to84,346.0
10106,Female,Ages75to84,429.0
10106,All,Ages75to84,775.0
10125,Male,Ages75to84,228.0
10125,Female,Ages75to84,260.0
10125,All,Ages75to84,488.0
10182,Male,Ages75to84,375.0
10182,Female,Ages75to84,507.0
10182,All,Ages75to84,882.0
10233,Male,Ages75to84,243.0
10233,Female,Ages75to84,290.0
10233,All,Ages75to84,533.0
10286,Male,Ages75to84,156.0
10286,Female,Ages75to84,197.0
10286,All,Ages75to84,353.0
10322,Male,Ages75to84,318.0
10322,Female,Ages75to84,361.0
10322,All,Ages75to84,679.0
10361,Male,Ages75to84,440.0
10361,Female,Ages75to84,471.0
10361,All,Ages75to84,911.0
10407,Male,Ages75to84,440.0
10407,Female,Ages75to84,517.0
10407,All,Ages75to84,957.0
10445,Male,Ages75to84,149.0
10445,Female,Ages75to84,153.0
10445,All,Ages75to84,302.0
10498,Male,Ages75to84,308.0
10498,Female,Ages75to84,362.0
10498,All,Ages75to84,670.0
10638,Male,Ages75to84,619.0
10638,Female,Ages75to84,732.0
10638,All,Ages75to84,1351.0
10708,Male,Ages75to84,155.0
10708,Female,Ages75to84,214.0
10708,All,Ages75to84,369.0
10746,Male,Ages75to84,268.0
10746,Female,Ages75to84,263.0
10746,All,Ages75to84,531.0
10835,Male,Ages75to84,175.0
10835,Female,Ages75to84,192.0
10835,All,Ages75to84,367.0
11058,Male,Ages75to84,203.0
11058,Female,Ages75to84,242.0
11058,All,Ages75to84,445.0
11096,Male,Ages75to84,145.0
11096,Female,Ages75to84,183.0
11096,All,Ages75to84,328.0
11128,Male,Ages75to84,264.0
11128,Female,Ages75to84,343.0
11128,All,Ages75to84,607.0
11166,Male,Ages75to84,282.0
11166,Female,Ages75to84,349.0
11166,All,Ages75to84,631.0
11171,Male,Ages75to84,363.0
11171,Female,Ages75to84,486.0
11171,All,Ages75to84,849.0
11221,Male,Ages75to84,109.0
11221,Female,Ages75to84,127.0
11221,All,Ages75to84,236.0
11289,Male,Ages75to84,210.0
11289,Female,Ages75to84,288.0
11289,All,Ages75to84,498.0
11306,Male,Ages75to84,409.0
11306,Female,Ages75to84,569.0
11306,All,Ages75to84,978.0
11363,Male,Ages75to84,203.0
11363,Female,Ages75to84,240.0
11363,All,Ages75to84,443.0
11382,Male,Ages75to84,230.0
11382,Female,Ages75to84,275.0
11382,All,Ages75to84,505.0
11486,Male,Ages75to84,181.0
11486,Female,Ages75to84,208.0
11486,All,Ages75to84,389.0
11645,Male,Ages75to84,207.0
11645,Female,Ages75to84,223.0
11645,All,Ages75to84,430.0
11650,Male,Ages75to84,221.0
11650,Female,Ages75to84,246.0
11650,All,Ages75to84,467.0
11823,Male,Ages75to84,235.0
11823,Female,Ages75to84,286.0
11823,All,Ages75to84,521.0
11861,Male,Ages75to84,231.0
11861,Female,Ages75to84,322.0
11861,All,Ages75to84,553.0
11931,Male,Ages75to84,209.0
11931,Female,Ages75to84,258.0
11931,All,Ages75to84,467.0
12210,Male,Ages75to84,106.0
12210,Female,Ages75to84,171.0
12210,All,Ages75to84,277.0
12281,Male,Ages75to84,160.0
12281,Female,Ages75to84,205.0
12281,All,Ages75to84,365.0
12831,Male,Ages75to84,108.0
12831,Female,Ages75to84,122.0
12831,All,Ages75to84,230.0
13049,Male,Ages75to84,205.0
13049,Female,Ages75to84,215.0
13049,All,Ages75to84,420.0
13091,Male,Ages75to84,158.0
13091,Female,Ages75to84,154.0
13091,All,Ages75to84,312.0
13142,Male,Ages75to84,107.0
13142,Female,Ages75to84,127.0
13142,All,Ages75to84,234.0
13195,Male,Ages75to84,213.0
13195,Female,Ages75to84,264.0
13195,All,Ages75to84,477.0
13231,Male,Ages75to84,432.0
13231,Female,Ages75to84,449.0
13231,All,Ages75to84,881.0
13284,Male,Ages75to84,291.0
13284,Female,Ages75to84,323.0
13284,All,Ages75to84,614.0
13481,Male,Ages75to84,432.0
13481,Female,Ages75to84,505.0
13481,All,Ages75to84,937.0
13496,Male,Ages75to84,186.0
13496,Female,Ages75to84,166.0
13496,All,Ages75to84,352.0
13532,Male,Ages75to84,390.0
13532,Female,Ages75to84,482.0
13532,All,Ages75to84,872.0
13571,Male,Ages75to84,553.0
13571,Female,Ages75to84,682.0
13571,All,Ages75to84,1235.0
13621,Male,Ages75to84,260.0
13621,Female,Ages75to84,311.0
13621,All,Ages75to84,571.0
13660,Male,Ages75to84,163.0
13660,Female,Ages75to84,183.0
13660,All,Ages75to84,346.0
13706,Male,Ages75to84,271.0
13706,Female,Ages75to84,275.0
13706,All,Ages75to84,546.0
13848,Male,Ages75to84,250.0
13848,Female,Ages75to84,284.0
13848,All,Ages75to84,534.0
13891,Male,Ages75to84,338.0
13891,Female,Ages75to84,398.0
13891,All,Ages75to84,736.0
13941,Male,Ages75to84,342.0
13941,Female,Ages75to84,431.0
13941,All,Ages75to84,773.0
13975,Male,Ages75to84,94.0
13975,Female,Ages75to84,112.0
13975,All,Ages75to84,206.0
14037,Male,Ages75to84,664.0
14037,Female,Ages75to84,805.0
14037,All,Ages75to84,1469.0
14249,Male,Ages75to84,199.0
14249,Female,Ages75to84,235.0
14249,All,Ages75to84,434.0
14291,Male,Ages75to84,284.0
14291,Female,Ages75to84,399.0
14291,All,Ages75to84,683.0
14342,Male,Ages75to84,213.0
14342,Female,Ages75to84,275.0
14342,All,Ages75to84,488.0
14501,Male,Ages75to84,244.0
14501,Female,Ages75to84,277.0
14501,All,Ages75to84,521.0
14569,Male,Ages75to84,176.0
14569,Female,Ages75to84,188.0
14569,All,Ages75to84,364.0
16013,Male,Ages75to84,128.0
16013,Female,Ages75to84,148.0
16013,All,Ages75to84,276.0
16032,Male,Ages75to84,317.0
16032,Female,Ages75to84,343.0
16032,All,Ages75to84,660.0
16047,Male,Ages75to84,109.0
16047,Female,Ages75to84,102.0
16047,All,Ages75to84,211.0
16051,Male,Ages75to84,344.0
16051,Female,Ages75to84,403.0
16051,All,Ages75to84,747.0
16066,Male,Ages75to84,288.0
16066,Female,Ages75to84,313.0
16066,All,Ages75to84,601.0
16085,Male,Ages75to84,372.0
16085,Female,Ages75to84,412.0
16085,All,Ages75to84,784.0
16121,Male,Ages75to84,198.0
16121,Female,Ages75to84,216.0
16121,All,Ages75to84,414.0
16136,Male,Ages75to84,678.0
16136,Female,Ages75to84,754.0
16136,All,Ages75to84,1432.0
16141,Male,Ages75to84,251.0
16141,Female,Ages75to84,341.0
16141,All,Ages75to84,592.0
16160,Male,Ages75to84,241.0
16160,Female,Ages75to84,287.0
16160,All,Ages75to84,528.0
16174,Male,Ages75to84,145.0
16174,Female,Ages75to84,155.0
16174,All,Ages75to84,300.0
16206,Male,Ages75to84,254.0
16206,Female,Ages75to84,272.0
16206,All,Ages75to84,526.0
16211,Male,Ages75to84,273.0
16211,Female,Ages75to84,312.0
16211,All,Ages75to84,585.0
16230,Male,Ages75to84,169.0
16230,Female,Ages75to84,220.0
16230,All,Ages75to84,389.0
16259,Male,Ages75to84,171.0
16259,Female,Ages75to84,222.0
16259,All,Ages75to84,393.0
16282,Male,Ages75to84,131.0
16282,Female,Ages75to84,165.0
16282,All,Ages75to84,296.0
16297,Male,Ages75to84,142.0
16297,Female,Ages75to84,197.0
16297,All,Ages75to84,339.0
16475,Male,Ages75to84,58.0
16475,Female,Ages75to84,69.0
16475,All,Ages75to84,127.0
16507,Male,Ages75to84,314.0
16507,Female,Ages75to84,341.0
16507,All,Ages75to84,655.0
16545,Male,Ages75to84,516.0
16545,Female,Ages75to84,556.0
16545,All,Ages75to84,1072.0
